country,date,name,type,subdivision
PL,2023-08-15,Wniebowzięcie Najświętszej Maryi Panny,Public,National
PL,2023-11-01,Wszystkich Świętych,Public,National
PL,2023-11-11,Narodowe Święto Niepodległości,Public,National
PL,2023-12-25,Boże Narodzenie,Public,National
PL,2023-12-26,Drugi Dzień Bożego Narodzenia,Public,National
PL,2024-01-01,Nowy Rok,Public,National
PL,2024-01-06,Święto Trzech Króli,Public,National
PL,2024-03-31,Wielkanoc,Public,National
PL,2024-04-01,Drugi Dzień Wielkanocy,Public,National
PL,2024-05-01,Święto Pracy,Public,National
PL,2024-05-03,Święto Narodowe Trzeciego Maja,Public,National
PL,2024-05-19,Zielone Świątki,Public,National
PL,2024-05-30,Boże Ciało,Public,National
PL,2024-08-15,Wniebowzięcie Najświętszej Maryi Panny,Public,National
PL,2024-11-01,Wszystkich Świętych,Public,National
PL,2024-11-11,Narodowe Święto Niepodległości,Public,National
PL,2024-12-25,Boże Narodzenie,Public,National
PL,2024-12-26,Drugi Dzień Bożego Narodzenia,Public,National
PL,2022-01-14,Ferie zimowe,School,ZP
PL,2022-01-17,Ferie zimowe,School,PD
PL,2022-01-24,Ferie zimowe,School,PK
PL,2022-01-31,Ferie zimowe,School,LD
PL,2022-04-14,Wiosenna przerwa świąteczna,School,PK
PL,2022-06-25,Ferie letnie,School,PK
PL,2022-12-23,Zimowa przerwa świąteczna,School,PK
PL,2023-01-13,Ferie zimowe,School,ZP
PL,2023-01-16,Ferie zimowe,School,PD
PL,2023-01-23,Ferie zimowe,School,PK
PL,2023-01-30,Ferie zimowe,School,LD
PL,2023-04-06,Wiosenna przerwa świąteczna,School,PK
PL,2023-06-24,Ferie letnie,School,PK
PL,2023-12-23,Zimowa przerwa świąteczna,School,PK
PL,2024-01-15,Ferie zimowe,School,ZP
PL,2024-01-22,Ferie zimowe,School,PK
PL,2024-01-29,Ferie zimowe,School,PD
PL,2024-02-12,Ferie zimowe,School,LD
PL,2024-03-28,Wiosenna przerwa świąteczna,School,PK
PL,2024-06-22,Ferie letnie,School,PK
PL,2024-12-23,Zimowa przerwa świąteczna,School,PK
PT,2022-01-01,Ano Novo,Public,National
PT,2022-01-11,Feriado Municipal,Public,LE-OB
PT,2022-01-13,Feriado Municipal,Public,VR-SM
PT,2022-01-14,Feriado Municipal,Public,PA-EL
PT,2022-01-15,Dia de Santo Amaro,Public,MA-SC
PT,2022-01-20,Feriado Municipal,Public,AV-SM
PT,2022-01-22,Dia de São Vicente,Public,MA-SV
PT,2022-02-02,Feriado Municipal,Public,EV-MO
PT,2022-02-10,Feriado Municipal,Public,GU-AB
PT,2022-02-18,Feriado Municipal,Public,VC-VA
PT,2022-03-01,Feriado Municipal,Public,SA-TM
PT,2022-03-01,Carnaval,Public,National
PT,2022-03-02,Feriado Municipal,Public,VI-VP
PT,2022-03-04,Feriado Municipal,Public,GU-MA
PT,2022-03-05,Feriado Municipal,Public,BE-FA
PT,2022-03-08,Feriado Municipal,Public,EV-MN
PT,2022-03-12,Feriado Municipal,Public,VC-MO
PT,2022-03-19,Feriado Municipal,Public,SA-SA
PT,2022-04-02,Feriado Municipal,Public,SA-AP
PT,2022-04-06,Batalha dos Atoleiros,Public,PA-FR
PT,2022-04-10,Feriado Municipal,Public,CO-PS
PT,2022-04-11,Feriado Municipal,Public,AC-LG
PT,2022-04-15,Sexta-feira Santa,Public,National
PT,2022-04-17,Domingo de Páscoa,Public,National
PT,2022-04-18,Segunda-feira após a Páscoa,Public,AV-IL
PT,2022-04-19,Feriado Municipal,Public,BE-SE
PT,2022-04-22,Feriado Municipal,Public,AC-PD
PT,2022-04-23,Dia de São Jorge,Public,AC-VE
PT,2022-04-25,Segunda-feira após o primeiro Domingo depois da Páscoa,Public,PA-AV
PT,2022-04-25,Dia da Liberdade,Public,National
PT,2022-04-26,Feriado Municipal,Public,CB-BE
PT,2022-05-01,Dia do Trabalhador,Public,National
PT,2022-05-02,Feriado Municipal,Public,AV-AR
PT,2022-05-02,Feriado Municipal,Public,CB-IN
PT,2022-05-03,Feriado Municipal,Public,VI-SE
PT,2022-05-04,Feriado Municipal,Public,SE-SS
PT,2022-05-08,Feriado Municipal,Public,VR-MU
PT,2022-05-12,Feriado Municipal,Public,AV-AV
PT,2022-05-13,Feriado Municipal,Public,FA-VS
PT,2022-05-14,Dia de São Frei Gil,Public,VI-VO
PT,2022-05-15,Feriado Municipal,Public,LE-CR
PT,2022-05-16,Feriado Municipal,Public,BR-FA
PT,2022-05-17,Feriado Municipal,Public,SA-TN
PT,2022-05-20,Feriado Municipal,Public,BA-VN
PT,2022-05-21,Feriado Municipal,Public,GU-VF
PT,2022-05-22,Feriado Municipal,Public,LE-LE
PT,2022-05-23,Feriado Municipal,Public,PA-PA
PT,2022-05-23,Nascimento de Sacadura Cabral,Public,GU-CB
PT,2022-05-25,Feriado Municipal,Public,SA-TN
PT,2022-05-26,Feriado Municipal,Public,SA-TN
PT,2022-05-29,Feriado Municipal,Public,GU-TR
PT,2022-06-01,Nascimento de José Falcão,Public,CO-MC
PT,2022-06-01,Feriado Municipal,Public,SE-PA
PT,2022-06-01,Feriado Municipal,Public,FA-SB
PT,2022-06-04,Feriado Municipal,Public,AV-AG
PT,2022-06-06,Dia dos Açores,Public,AC
PT,2022-06-06,Segunda-feira após o Domingo de Pentecostes,Public,AV-VG
PT,2022-06-07,Terça-feira após o Domingo de Pentecostes,Public,PO-MT
PT,2022-06-07,Feriado Municipal,Public,LI-OE
PT,2022-06-09,Feriado Municipal,Public,VR-MT
PT,2022-06-10,Dia de Portugal / de Camões e das Comunidades Portuguesas,Public,National
PT,2022-06-13,Dia de Santo António,Public,LE-AV
PT,2022-06-14,Feriado Municipal,Public,SA-AB
PT,2022-06-16,Corpo de Deus,Public,National
PT,2022-06-16,Feriado Municipal,Public,FA-OL
PT,2022-06-17,Feriado Municipal,Public,AC-PC
PT,2022-06-20,Feriado Municipal,Public,SA-OU
PT,2022-06-22,Feriado Municipal,Public,VR-VP
PT,2022-06-24,Feriado Municipal,Public,MA-PS
PT,2022-06-24,Dia de São Nuno de Santa Maria,Public,CB-SE
PT,2022-06-24,Dia de São João,Public,PO-VC
PT,2022-06-24,Batalha de São Mamede,Public,BR-GU
PT,2022-06-28,Feriado Municipal,Public,SE-BA
PT,2022-06-29,Dia de PT Dia de São Pedro,Public,VI-PE
PT,2022-06-29,Feriado Municipal,Public,AC-LP
PT,2022-06-29,Dia de São Pedro,Public,VI-CD
PT,2022-07-01,Dia da Madeira,Public,MA
PT,2022-07-02,Batalha do Côa,Public,GU-AL
PT,2022-07-03,Feriado Municipal,Public,GU-SE
PT,2022-07-04,Feriado Municipal,Public,LE-CP
PT,2022-07-07,Batalha de Salgadela,Public,GU-FC
PT,2022-07-08,Feriado Municipal,Public,VR-CH
PT,2022-07-10,Feriado Municipal,Public,BA-MD
PT,2022-07-11,Feriado Municipal,Public,PO-MI
PT,2022-07-11,Dia de São Bento,Public,PO-ST
PT,2022-07-17,Nascimento de António José de Almeida,Public,CO-PC
PT,2022-07-18,Feriado Municipal,Public,VI-CS
PT,2022-07-22,Dia de Santa Maria Madalena,Public,AC-MA
PT,2022-07-24,Dia de Santa Cristina,Public,CO-CN
PT,2022-07-24,Feriado Municipal,Public,LE-PG
PT,2022-07-25,Dia de São Tomé de Mira,Public,CO-MI
PT,2022-07-25,Dia de São Tiago,Public,SE-SC
PT,2022-07-25,Dia de São Cristóvão,Public,AV-OV
PT,2022-07-26,Feriado Municipal,Public,LI-LS
PT,2022-08-01,Feriado Municipal,Public,PO-LO
PT,2022-08-06,Feriado Municipal,Public,LE-PN
PT,2022-08-08,Feriado Municipal,Public,CB-OL
PT,2022-08-10,Dia de São Lourenço,Public,VC-PC
PT,2022-08-11,Feriado Municipal,Public,AC-PV
PT,2022-08-13,Feriado Municipal,Public,CO-GO
PT,2022-08-14,Feriado Municipal,Public,LE-BA
PT,2022-08-15,Assunção de Nossa Senhora,Public,National
PT,2022-08-16,Feriado Municipal,Public,VR-PR
PT,2022-08-16,Nascimento de Couto Jardim,Public,EV-VV
PT,2022-08-16,Dia de São Roque,Public,AC-SP
PT,2022-08-17,Feriado Municipal,Public,SA-CR
PT,2022-08-19,Feriado Municipal,Public,BR-ES
PT,2022-08-20,Dia de São Bernardo,Public,VI-ST
PT,2022-08-20,Feriado Municipal,Public,VC-VC
PT,2022-08-21,Feriado Municipal,Public,MA-FU
PT,2022-08-22,Feriado Municipal,Public,BA-BR
PT,2022-08-24,Dia do padroeiro São Bartolomeu,Public,PO-BA
PT,2022-08-25,Feriado Municipal,Public,VI-PC
PT,2022-08-26,Feriado Municipal,Public,BA-CA
PT,2022-08-28,Feriado Municipal,Public,BE-BA
PT,2022-08-29,Feriado Municipal,Public,CB-VV
PT,2022-09-03,Conquista da cidade aos mouros,Public,FA-SI
PT,2022-09-07,Feriado Municipal,Public,CO-AR
PT,2022-09-08,Feriado Municipal,Public,MA-PD
PT,2022-09-11,Feriado Municipal,Public,LI-AM
PT,2022-09-15,Feriado Municipal,Public,CB-FU
PT,2022-09-16,Dia de Santa Eufémia,Public,VI-TO
PT,2022-09-19,Feriado Municipal,Public,CB-VR
PT,2022-09-20,Feriado Municipal,Public,VC-PL
PT,2022-09-21,Dia de São Mateus,Public,AV-SV
PT,2022-09-21,Feriado Municipal,Public,CO-SO
PT,2022-09-22,Feriado Municipal,Public,SA-SD
PT,2022-09-29,Dia de São Miguel Arcanjo,Public,CO-PL
PT,2022-09-29,Feriado Municipal,Public,VI-TR
PT,2022-10-01,Feriado Municipal,Public,VC-VN
PT,2022-10-03,Feriado Municipal,Public,BR-VM
PT,2022-10-05,Implantação da República,Public,National
PT,2022-10-07,Feriado Municipal,Public,VI-OF
PT,2022-10-09,Feriado Municipal,Public,MA-MA
PT,2022-10-11,Feriado Municipal,Public,AV-SJ
PT,2022-10-15,Feriado Municipal,Public,BA-MO
PT,2022-10-16,Feriado Municipal,Public,MA-CL
PT,2022-10-20,Feriado Municipal,Public,CB-CO
PT,2022-10-22,Feriado Municipal,Public,SE-GR
PT,2022-10-25,Dia de Santa Catarina,Public,MA-CT
PT,2022-10-27,Feriado Municipal,Public,FA-LS
PT,2022-11-01,Todos-os-Santos,Public,National
PT,2022-11-06,Feriado Municipal,Public,SA-RM
PT,2022-11-11,Dia de São Martinho,Public,VR-AL
PT,2022-11-19,Feriado Municipal,Public,LI-OD
PT,2022-11-23,Feriado Municipal,Public,PA-GA
PT,2022-11-24,Feriado Municipal,Public,SE-SI
PT,2022-11-27,Feriado Municipal,Public,GU-GU
PT,2022-11-30,Dia de Santo André,Public,VR-MF
PT,2022-12-01,Restauração da Independência,Public,National
PT,2022-12-08,Imaculada Conceição,Public,National
PT,2022-12-11,Feriado Municipal,Public,FA-PO
PT,2022-12-25,Natal,Public,National
PT,2022-12-26,Primeira Oitava,Public,MA
PT,2023-01-01,Ano Novo,Public,National
PT,2023-01-11,Feriado Municipal,Public,LE-OB
PT,2023-01-13,Feriado Municipal,Public,VR-SM
PT,2023-01-14,Feriado Municipal,Public,PA-EL
PT,2023-01-15,Dia de Santo Amaro,Public,MA-SC
PT,2023-01-20,Feriado Municipal,Public,AV-SM
PT,2023-01-22,Dia de São Vicente,Public,MA-SV
PT,2023-02-02,Feriado Municipal,Public,EV-MO
PT,2023-02-10,Feriado Municipal,Public,GU-AB
PT,2023-02-18,Feriado Municipal,Public,VC-VA
PT,2023-02-21,Carnaval,Public,National
PT,2023-03-01,Feriado Municipal,Public,SA-TM
PT,2023-03-02,Feriado Municipal,Public,VI-VP
PT,2023-03-04,Feriado Municipal,Public,GU-MA
PT,2023-03-05,Feriado Municipal,Public,BE-FA
PT,2023-03-08,Feriado Municipal,Public,EV-MN
PT,2023-03-12,Feriado Municipal,Public,VC-MO
PT,2023-03-19,Feriado Municipal,Public,SA-SA
PT,2023-04-02,Feriado Municipal,Public,SA-AP
PT,2023-04-06,Batalha dos Atoleiros,Public,PA-FR
PT,2023-04-07,Sexta-feira Santa,Public,National
PT,2023-04-09,Domingo de Páscoa,Public,National
PT,2023-04-10,Feriado Municipal,Public,CO-PS
PT,2023-04-10,Segunda-feira após a Páscoa,Public,AV-IL
PT,2023-04-11,Feriado Municipal,Public,BE-SE
PT,2023-04-17,Segunda-feira após o primeiro Domingo depois da Páscoa,Public,PA-AV
PT,2023-04-22,Feriado Municipal,Public,AC-PD
PT,2023-04-23,Dia de São Jorge,Public,AC-VE
PT,2023-04-24,Feriado Municipal,Public,CB-CB
PT,2023-04-24,Feriado Municipal,Public,CB-IN
PT,2023-04-25,Dia da Liberdade,Public,National
PT,2023-04-26,Feriado Municipal,Public,CB-BE
PT,2023-05-01,Dia do Trabalhador,Public,National
PT,2023-05-02,Feriado Municipal,Public,AV-AR
PT,2023-05-03,Feriado Municipal,Public,VI-SE
PT,2023-05-04,Feriado Municipal,Public,SE-SS
PT,2023-05-08,Feriado Municipal,Public,VR-MU
PT,2023-05-12,Feriado Municipal,Public,AV-AV
PT,2023-05-13,Feriado Municipal,Public,FA-VS
PT,2023-05-14,Dia de São Frei Gil,Public,VI-VO
PT,2023-05-15,Feriado Municipal,Public,LE-CR
PT,2023-05-16,Feriado Municipal,Public,BR-FA
PT,2023-05-17,Feriado Municipal,Public,SA-TN
PT,2023-05-18,Feriado Municipal,Public,SA-TN
PT,2023-05-20,Feriado Municipal,Public,BA-VN
PT,2023-05-21,Feriado Municipal,Public,GU-VF
PT,2023-05-22,Feriado Municipal,Public,LE-LE
PT,2023-05-23,Feriado Municipal,Public,PA-PA
PT,2023-05-23,Nascimento de Sacadura Cabral,Public,GU-CB
PT,2023-05-25,Feriado Municipal,Public,SA-TN
PT,2023-05-29,Feriado Municipal,Public,GU-TR
PT,2023-05-29,Dia dos Açores,Public,AC
PT,2023-05-29,Segunda-feira após o Domingo de Pentecostes,Public,AV-VG
PT,2023-05-30,Terça-feira após o Domingo de Pentecostes,Public,PO-MT
PT,2023-06-01,Nascimento de José Falcão,Public,CO-MC
PT,2023-06-01,Feriado Municipal,Public,FA-SB
PT,2023-06-01,Feriado Municipal,Public,SE-PA
PT,2023-06-04,Feriado Municipal,Public,AV-AG
PT,2023-06-07,Feriado Municipal,Public,LI-OE
PT,2023-06-08,Corpo de Deus,Public,National
PT,2023-06-09,Feriado Municipal,Public,AC-PC
PT,2023-06-10,Dia de Portugal / de Camões e das Comunidades Portuguesas,Public,National
PT,2023-06-13,Dia de Santo António,Public,LE-AV
PT,2023-06-14,Feriado Municipal,Public,SA-AB
PT,2023-06-16,Feriado Municipal,Public,FA-OL
PT,2023-06-20,Feriado Municipal,Public,SA-OU
PT,2023-06-22,Feriado Municipal,Public,VR-VP
PT,2023-06-24,Batalha de São Mamede,Public,BR-GU
PT,2023-06-24,Feriado Municipal,Public,MA-PS
PT,2023-06-24,Dia de São João,Public,PO-VC
PT,2023-06-24,Dia de São Nuno de Santa Maria,Public,CB-SE
PT,2023-06-28,Feriado Municipal,Public,SE-BA
PT,2023-06-29,Dia de PT Dia de São Pedro,Public,VI-PE
PT,2023-06-29,Feriado Municipal,Public,AC-LP
PT,2023-06-29,Dia de São Pedro,Public,VI-CD
PT,2023-07-01,Dia da Madeira,Public,MA
PT,2023-07-02,Batalha do Côa,Public,GU-AL
PT,2023-07-03,Feriado Municipal,Public,GU-SE
PT,2023-07-04,Feriado Municipal,Public,LE-CP
PT,2023-07-07,Batalha de Salgadela,Public,GU-FC
PT,2023-07-08,Feriado Municipal,Public,VR-CH
PT,2023-07-10,Feriado Municipal,Public,PO-MI
PT,2023-07-11,Dia de São Bento,Public,PO-ST
PT,2023-07-17,Feriado Municipal,Public,VI-CS
PT,2023-07-17,Nascimento de António José de Almeida,Public,CO-PC
PT,2023-07-18,Feriado Municipal,Public,AC-NO
PT,2023-07-22,Dia de Santa Maria Madalena,Public,AC-MA
PT,2023-07-24,Dia de Santa Cristina,Public,CO-CN
PT,2023-07-24,Feriado Municipal,Public,LE-PG
PT,2023-07-25,Dia de São Tomé de Mira,Public,CO-MI
PT,2023-07-25,Dia de São Cristóvão,Public,AV-OV
PT,2023-07-25,Dia de São Tiago,Public,SE-SC
PT,2023-07-26,Feriado Municipal,Public,LI-LS
PT,2023-07-31,Feriado Municipal,Public,PO-LO
PT,2023-08-06,Feriado Municipal,Public,LE-PN
PT,2023-08-10,Dia de São Lourenço,Public,VC-PC
PT,2023-08-11,Feriado Municipal,Public,AC-PV
PT,2023-08-13,Feriado Municipal,Public,CO-GO
PT,2023-08-14,Feriado Municipal,Public,CB-OL
PT,2023-08-15,Assunção de Nossa Senhora,Public,National
PT,2023-08-16,Nascimento de Couto Jardim,Public,EV-VV
PT,2023-08-16,Feriado Municipal,Public,VR-PR
PT,2023-08-16,Dia de São Roque,Public,AC-SP
PT,2023-08-17,Feriado Municipal,Public,SA-CR
PT,2023-08-19,Feriado Municipal,Public,BR-ES
PT,2023-08-20,Feriado Municipal,Public,VC-VC
PT,2023-08-20,Dia de São Bernardo,Public,VI-ST
PT,2023-08-21,Feriado Municipal,Public,MA-FU
PT,2023-08-22,Feriado Municipal,Public,BA-BR
PT,2023-08-24,Dia do padroeiro São Bartolomeu,Public,PO-BA
PT,2023-08-25,Feriado Municipal,Public,VI-PC
PT,2023-08-28,Feriado Municipal,Public,BE-BA
PT,2023-08-29,Feriado Municipal,Public,FA-AJ
PT,2023-09-03,Conquista da cidade aos mouros,Public,FA-SI
PT,2023-09-07,Feriado Municipal,Public,CO-AR
PT,2023-09-08,Feriado Municipal,Public,MA-PD
PT,2023-09-11,Feriado Municipal,Public,LI-AM
PT,2023-09-15,Feriado Municipal,Public,CB-FU
PT,2023-09-16,Dia de Santa Eufémia,Public,VI-TO
PT,2023-09-19,Feriado Municipal,Public,CB-VR
PT,2023-09-20,Feriado Municipal,Public,VC-PL
PT,2023-09-21,Feriado Municipal,Public,CO-SO
PT,2023-09-21,Dia de São Mateus,Public,AV-SV
PT,2023-09-22,Feriado Municipal,Public,SA-SD
PT,2023-09-29,Feriado Municipal,Public,VI-TR
PT,2023-09-29,Dia de São Miguel Arcanjo,Public,CO-PL
PT,2023-10-01,Feriado Municipal,Public,VC-VN
PT,2023-10-02,Feriado Municipal,Public,PO-GO
PT,2023-10-05,Implantação da República,Public,National
PT,2023-10-07,Feriado Municipal,Public,VI-OF
PT,2023-10-09,Feriado Municipal,Public,MA-MA
PT,2023-10-11,Feriado Municipal,Public,AV-SJ
PT,2023-10-15,Feriado Municipal,Public,BA-MO
PT,2023-10-16,Feriado Municipal,Public,MA-CL
PT,2023-10-20,Feriado Municipal,Public,CB-CO
PT,2023-10-22,Feriado Municipal,Public,SE-GR
PT,2023-10-25,Dia de Santa Catarina,Public,MA-CT
PT,2023-10-27,Feriado Municipal,Public,FA-LS
PT,2023-11-01,Todos-os-Santos,Public,National
PT,2023-11-06,Feriado Municipal,Public,SA-RM
PT,2023-11-11,Dia de São Martinho,Public,VR-AL
PT,2023-11-19,Feriado Municipal,Public,LI-OD
PT,2023-11-23,Feriado Municipal,Public,PA-GA
PT,2023-11-24,Feriado Municipal,Public,SE-SI
PT,2023-11-27,Feriado Municipal,Public,GU-GU
PT,2023-11-30,Dia de Santo André,Public,VR-MF
PT,2023-12-01,Restauração da Independência,Public,National
PT,2023-12-08,Imaculada Conceição,Public,National
PT,2023-12-11,Feriado Municipal,Public,FA-PO
PT,2023-12-25,Natal,Public,National
PT,2023-12-26,Primeira Oitava,Public,MA
PT,2024-01-01,Ano Novo,Public,National
PT,2024-01-11,Feriado Municipal,Public,LE-OB
PT,2024-01-13,Feriado Municipal,Public,VR-SM
PT,2024-01-14,Feriado Municipal,Public,PA-EL
PT,2024-01-15,Dia de Santo Amaro,Public,MA-SC
PT,2024-01-20,Feriado Municipal,Public,AV-SM
PT,2024-01-22,Dia de São Vicente,Public,MA-SV
PT,2024-02-02,Feriado Municipal,Public,EV-MO
PT,2024-02-10,Feriado Municipal,Public,GU-AB
PT,2024-02-13,Carnaval,Public,National
PT,2024-02-18,Feriado Municipal,Public,VC-VA
PT,2024-03-01,Feriado Municipal,Public,SA-TM
PT,2024-03-02,Feriado Municipal,Public,VI-VP
PT,2024-03-04,Feriado Municipal,Public,GU-MA
PT,2024-03-05,Feriado Municipal,Public,BE-FA
PT,2024-03-08,Feriado Municipal,Public,EV-MN
PT,2024-03-12,Feriado Municipal,Public,VC-MO
PT,2024-03-19,Feriado Municipal,Public,SA-SA
PT,2024-03-29,Sexta-feira Santa,Public,National
PT,2024-03-31,Domingo de Páscoa,Public,National
PT,2024-04-01,Segunda-feira após a Páscoa,Public,AV-IL
PT,2024-04-02,Feriado Municipal,Public,BE-SE
PT,2024-04-06,Batalha dos Atoleiros,Public,PA-FR
PT,2024-04-08,Segunda-feira após o primeiro Domingo depois da Páscoa,Public,PA-AV
PT,2024-04-10,Feriado Municipal,Public,CO-PS
PT,2024-04-11,Feriado Municipal,Public,AC-LG
PT,2024-04-15,Feriado Municipal,Public,CB-IN
PT,2024-04-15,Feriado Municipal,Public,CB-CB
PT,2024-04-22,Feriado Municipal,Public,AC-PD
PT,2024-04-23,Dia de São Jorge,Public,AC-VE
PT,2024-04-25,Dia da Liberdade,Public,National
PT,2024-04-26,Feriado Municipal,Public,CB-BE
PT,2024-05-01,Dia do Trabalhador,Public,National
PT,2024-05-02,Feriado Municipal,Public,AV-AR
PT,2024-05-03,Feriado Municipal,Public,VI-SE
PT,2024-05-04,Feriado Municipal,Public,SE-SS
PT,2024-05-08,Feriado Municipal,Public,VR-MU
PT,2024-05-09,Feriado Municipal,Public,SA-TN
PT,2024-05-12,Feriado Municipal,Public,AV-AV
PT,2024-05-13,Feriado Municipal,Public,FA-VS
PT,2024-05-14,Dia de São Frei Gil,Public,VI-VO
PT,2024-05-15,Feriado Municipal,Public,LE-CR
PT,2024-05-16,Feriado Municipal,Public,BR-FA
PT,2024-05-17,Feriado Municipal,Public,SA-TN
PT,2024-05-20,Segunda-feira após o Domingo de Pentecostes,Public,AV-VG
PT,2024-05-20,Feriado Municipal,Public,BA-VN
PT,2024-05-20,Dia dos Açores,Public,AC
PT,2024-05-21,Terça-feira após o Domingo de Pentecostes,Public,PO-MT
PT,2024-05-21,Feriado Municipal,Public,GU-VF
PT,2024-05-22,Feriado Municipal,Public,LE-LE
PT,2024-05-23,Feriado Municipal,Public,PA-PA
PT,2024-05-23,Nascimento de Sacadura Cabral,Public,GU-CB
PT,2024-05-25,Feriado Municipal,Public,SA-TN
PT,2024-05-29,Feriado Municipal,Public,GU-TR
PT,2024-05-30,Corpo de Deus,Public,National
PT,2024-05-31,Feriado Municipal,Public,AC-PC
PT,2024-06-01,Feriado Municipal,Public,SE-PA
PT,2024-06-01,Feriado Municipal,Public,FA-SB
PT,2024-06-01,Nascimento de José Falcão,Public,CO-MC
PT,2024-06-04,Feriado Municipal,Public,AV-AG
PT,2024-06-07,Feriado Municipal,Public,LI-OE
PT,2024-06-09,Feriado Municipal,Public,VR-MT
PT,2024-06-10,Dia de Portugal / de Camões e das Comunidades Portuguesas,Public,National
PT,2024-06-13,Dia de Santo António,Public,LE-AV
PT,2024-06-14,Feriado Municipal,Public,SA-AB
PT,2024-06-16,Feriado Municipal,Public,FA-OL
PT,2024-06-20,Feriado Municipal,Public,SA-OU
PT,2024-06-22,Feriado Municipal,Public,VR-VP
PT,2024-06-24,Dia de São Nuno de Santa Maria,Public,CB-SE
PT,2024-06-24,Batalha de São Mamede,Public,BR-GU
PT,2024-06-24,Dia de São João,Public,PO-VC
PT,2024-06-24,Feriado Municipal,Public,MA-PS
PT,2024-06-28,Feriado Municipal,Public,SE-BA
PT,2024-06-29,Dia de PT Dia de São Pedro,Public,VI-PE
PT,2024-06-29,Feriado Municipal,Public,AC-LP
PT,2024-06-29,Dia de São Pedro,Public,VI-CD
PT,2024-07-01,Dia da Madeira,Public,MA
PT,2024-07-02,Batalha do Côa,Public,GU-AL
PT,2024-07-03,Feriado Municipal,Public,GU-SE
PT,2024-07-04,Feriado Municipal,Public,LE-CP
PT,2024-07-07,Batalha de Salgadela,Public,GU-FC
PT,2024-07-08,Feriado Municipal,Public,VR-CH
PT,2024-07-10,Feriado Municipal,Public,BA-MD
PT,2024-07-11,Dia de São Bento,Public,PO-ST
PT,2024-07-15,Feriado Municipal,Public,PO-MI
PT,2024-07-17,Nascimento de António José de Almeida,Public,CO-PC
PT,2024-07-18,Feriado Municipal,Public,AC-NO
PT,2024-07-22,Feriado Municipal,Public,VI-CS
PT,2024-07-22,Dia de Santa Maria Madalena,Public,AC-MA
PT,2024-07-24,Feriado Municipal,Public,LE-PG
PT,2024-07-24,Dia de Santa Cristina,Public,CO-CN
PT,2024-07-25,Dia de São Tomé de Mira,Public,CO-MI
PT,2024-07-25,Dia de São Tiago,Public,SE-SC
PT,2024-07-25,Dia de São Cristóvão,Public,AV-OV
PT,2024-07-26,Feriado Municipal,Public,LI-LS
PT,2024-07-29,Feriado Municipal,Public,PO-LO
PT,2024-08-06,Feriado Municipal,Public,LE-PN
PT,2024-08-10,Dia de São Lourenço,Public,VC-PC
PT,2024-08-11,Feriado Municipal,Public,AC-PV
PT,2024-08-12,Feriado Municipal,Public,CB-OL
PT,2024-08-13,Feriado Municipal,Public,CO-GO
PT,2024-08-14,Feriado Municipal,Public,LE-BA
PT,2024-08-15,Assunção de Nossa Senhora,Public,National
PT,2024-08-16,Feriado Municipal,Public,VR-PR
PT,2024-08-16,Dia de São Roque,Public,AC-SP
PT,2024-08-16,Nascimento de Couto Jardim,Public,EV-VV
PT,2024-08-17,Feriado Municipal,Public,SA-CR
PT,2024-08-19,Feriado Municipal,Public,BR-ES
PT,2024-08-20,Feriado Municipal,Public,VC-VC
PT,2024-08-20,Dia de São Bernardo,Public,VI-ST
PT,2024-08-21,Feriado Municipal,Public,MA-FU
PT,2024-08-22,Feriado Municipal,Public,BA-BR
PT,2024-08-24,Dia do padroeiro São Bartolomeu,Public,PO-BA
PT,2024-08-25,Feriado Municipal,Public,VI-PC
PT,2024-08-26,Feriado Municipal,Public,CB-VV
PT,2024-08-28,Feriado Municipal,Public,BE-BA
PT,2024-08-29,Feriado Municipal,Public,FA-AJ
PT,2024-08-30,Feriado Municipal,Public,BA-CA
PT,2024-09-03,Conquista da cidade aos mouros,Public,FA-SI
PT,2024-09-07,Feriado Municipal,Public,CO-AR
PT,2024-09-08,Feriado Municipal,Public,MA-PD
PT,2024-09-11,Feriado Municipal,Public,LI-AM
PT,2024-09-15,Feriado Municipal,Public,CB-FU
PT,2024-09-16,Dia de Santa Eufémia,Public,VI-TO
PT,2024-09-19,Feriado Municipal,Public,CB-VR
PT,2024-09-20,Feriado Municipal,Public,VC-PL
PT,2024-09-21,Feriado Municipal,Public,CO-SO
PT,2024-09-21,Dia de São Mateus,Public,AV-SV
PT,2024-09-22,Feriado Municipal,Public,SA-SD
PT,2024-09-29,Dia de São Miguel Arcanjo,Public,CO-PL
PT,2024-09-29,Feriado Municipal,Public,VI-TR
PT,2024-10-01,Feriado Municipal,Public,VC-VN
PT,2024-10-05,Implantação da República,Public,National
PT,2024-10-07,Feriado Municipal,Public,VI-OF
PT,2024-10-09,Feriado Municipal,Public,MA-MA
PT,2024-10-11,Feriado Municipal,Public,AV-SJ
PT,2024-10-15,Feriado Municipal,Public,BA-MO
PT,2024-10-16,Feriado Municipal,Public,MA-CL
PT,2024-10-20,Feriado Municipal,Public,CB-CO
PT,2024-10-22,Feriado Municipal,Public,SE-GR
PT,2024-10-25,Dia de Santa Catarina,Public,MA-CT
PT,2024-10-27,Feriado Municipal,Public,FA-LS
PT,2024-11-01,Todos-os-Santos,Public,National
PT,2024-11-06,Feriado Municipal,Public,SA-RM
